0	1.040000e+02	-1.420000e+02
1	-5.084000e+03	1.680000e+02
2	-8.380000e+03	3.880000e+02
3	-1.036800e+04	3.220000e+02
4	-1.117200e+04	3.980000e+02
5	-1.176400e+04	4.420000e+02
6	-1.252000e+04	8.280000e+02
7	-1.294400e+04	7.460000e+02
8	-1.285200e+04	5.740000e+02
9	-1.265200e+04	3.920000e+02
10	-1.283200e+04	3.080000e+02
11	-1.285600e+04	3.260000e+02
12	-1.300800e+04	4.760000e+02
13	-1.338400e+04	5.020000e+02
14	-1.346000e+04	4.860000e+02
15	-1.341600e+04	5.720000e+02
16	-1.358400e+04	8.400000e+02
17	-1.328400e+04	1.056000e+03
18	-1.347600e+04	1.442000e+03
19	-1.336400e+04	1.250000e+03
20	-1.349200e+04	1.186000e+03
21	-1.364000e+04	9.920000e+02
22	-1.344000e+04	9.520000e+02
23	-1.366000e+04	9.280000e+02
24	-1.372000e+04	1.040000e+03
25	-1.396800e+04	1.332000e+03
26	-1.397600e+04	1.308000e+03
27	-1.389600e+04	1.092000e+03
28	-1.394000e+04	1.098000e+03
29	-1.372400e+04	1.188000e+03
30	-1.400800e+04	1.130000e+03
31	-1.387200e+04	1.082000e+03
32	-1.386800e+04	1.026000e+03
33	-1.413200e+04	1.366000e+03
34	-1.426800e+04	1.314000e+03
35	-1.449600e+04	1.262000e+03
36	-1.417200e+04	1.276000e+03
37	-1.448800e+04	1.104000e+03
38	-1.452000e+04	1.100000e+03
39	-1.432400e+04	1.064000e+03
40	-1.419600e+04	1.154000e+03
41	-1.433600e+04	1.358000e+03
42	-1.421600e+04	1.394000e+03
43	-1.404400e+04	1.352000e+03
44	-1.433200e+04	1.556000e+03
45	-1.428000e+04	1.514000e+03
46	-1.430000e+04	1.640000e+03
47	-1.423200e+04	1.762000e+03
48	-1.392400e+04	1.948000e+03
49	-1.416400e+04	1.766000e+03
50	-1.440000e+04	1.858000e+03
51	-1.432400e+04	1.772000e+03
52	-1.420400e+04	1.860000e+03
53	-1.426800e+04	1.854000e+03
54	-1.405600e+04	2.034000e+03
55	-1.420800e+04	2.258000e+03
56	-1.452000e+04	2.214000e+03
57	-1.426800e+04	2.206000e+03
58	-1.407600e+04	2.344000e+03
59	-1.422000e+04	2.024000e+03
60	-1.410800e+04	2.064000e+03
61	-1.396800e+04	2.238000e+03
62	-1.430000e+04	2.390000e+03
63	-1.442000e+04	2.516000e+03
64	-1.462400e+04	2.618000e+03
65	-1.430000e+04	2.362000e+03
66	-1.438000e+04	2.040000e+03
67	-1.432000e+04	2.032000e+03
68	-1.424000e+04	1.894000e+03
69	-1.424400e+04	1.846000e+03
70	-1.447200e+04	1.908000e+03
71	-1.433600e+04	1.808000e+03
72	-1.418400e+04	1.736000e+03
73	-1.384400e+04	1.682000e+03
74	-1.405200e+04	1.834000e+03
75	-1.435200e+04	2.028000e+03
76	-1.448000e+04	1.808000e+03
77	-1.426400e+04	1.756000e+03
78	-1.439600e+04	1.712000e+03
79	-1.431600e+04	1.720000e+03
80	-1.414800e+04	1.512000e+03
81	-1.446400e+04	1.626000e+03
82	-1.423600e+04	1.584000e+03
83	-1.428000e+04	1.784000e+03
84	-1.409200e+04	1.746000e+03
85	-1.414000e+04	1.964000e+03
86	-1.369600e+04	1.922000e+03
87	-1.397600e+04	1.896000e+03
88	-1.418000e+04	2.052000e+03
89	-1.422400e+04	2.396000e+03
90	-1.424000e+04	2.458000e+03
91	-1.435200e+04	2.592000e+03
92	-1.437600e+04	2.690000e+03
93	-1.427200e+04	2.524000e+03
94	-1.466000e+04	2.708000e+03
95	-1.471600e+04	2.864000e+03
96	-1.451600e+04	2.762000e+03
97	-1.452800e+04	2.888000e+03
98	-1.421600e+04	2.884000e+03
99	-1.434800e+04	2.874000e+03
100	-1.420400e+04	3.044000e+03
101	-1.421200e+04	3.184000e+03
102	-1.427200e+04	3.404000e+03
103	-1.414800e+04	3.280000e+03
104	-1.425200e+04	3.206000e+03
105	-1.428000e+04	3.278000e+03
106	-1.423600e+04	3.486000e+03
107	-1.436400e+04	3.598000e+03
108	-1.446800e+04	3.754000e+03
109	-1.424400e+04	3.800000e+03
110	-1.407200e+04	3.818000e+03
111	-1.436400e+04	3.816000e+03
112	-1.429600e+04	3.526000e+03
113	-1.413200e+04	3.448000e+03
114	-1.424400e+04	3.254000e+03
115	-1.441200e+04	3.450000e+03
116	-1.430800e+04	3.352000e+03
117	-1.429600e+04	3.610000e+03
118	-1.431600e+04	3.490000e+03
119	-1.429200e+04	3.396000e+03
120	-1.404800e+04	3.142000e+03
121	-1.378800e+04	3.038000e+03
122	-1.385600e+04	2.942000e+03
123	-1.414400e+04	3.174000e+03
124	-1.428400e+04	3.166000e+03
125	-1.402400e+04	3.090000e+03
126	-1.435600e+04	3.122000e+03
127	-1.425200e+04	3.042000e+03
128	-1.402000e+04	2.930000e+03
129	-1.402000e+04	2.956000e+03
130	-1.424400e+04	3.162000e+03
131	-1.406400e+04	3.160000e+03
132	-1.423600e+04	3.238000e+03
133	-1.402400e+04	3.088000e+03
134	-1.409600e+04	2.806000e+03
135	-1.427600e+04	2.812000e+03
136	-1.400400e+04	3.004000e+03
137	-1.416400e+04	3.102000e+03
138	-1.441600e+04	3.102000e+03
139	-1.423600e+04	3.010000e+03
140	-1.382800e+04	2.858000e+03
141	-1.400000e+04	2.908000e+03
142	-1.384400e+04	2.866000e+03
143	-1.390800e+04	2.354000e+03
144	-1.412000e+04	2.252000e+03
