0	1.040000e+02	-1.420000e+02
1	-5.868000e+03	-7.200000e+01
2	-9.412000e+03	-2.260000e+02
3	-1.132000e+04	-4.860000e+02
4	-1.265200e+04	-6.860000e+02
5	-1.328000e+04	-8.520000e+02
6	-1.368000e+04	-1.072000e+03
7	-1.392800e+04	-9.420000e+02
8	-1.433200e+04	-9.740000e+02
9	-1.487600e+04	-1.084000e+03
10	-1.500400e+04	-1.336000e+03
11	-1.506800e+04	-1.286000e+03
12	-1.531200e+04	-1.460000e+03
13	-1.542400e+04	-1.292000e+03
14	-1.546800e+04	-1.554000e+03
15	-1.544800e+04	-1.470000e+03
16	-1.529600e+04	-1.366000e+03
17	-1.572400e+04	-1.318000e+03
18	-1.594400e+04	-1.274000e+03
19	-1.591600e+04	-1.232000e+03
20	-1.601200e+04	-1.358000e+03
21	-1.600400e+04	-1.348000e+03
22	-1.614800e+04	-1.554000e+03
23	-1.617600e+04	-1.780000e+03
24	-1.621200e+04	-1.622000e+03
25	-1.614400e+04	-1.624000e+03
26	-1.634000e+04	-1.706000e+03
27	-1.632400e+04	-1.580000e+03
28	-1.639600e+04	-1.584000e+03
29	-1.648000e+04	-1.878000e+03
30	-1.648400e+04	-1.872000e+03
31	-1.640400e+04	-2.030000e+03
32	-1.650400e+04	-2.064000e+03
33	-1.663200e+04	-1.980000e+03
34	-1.666000e+04	-2.100000e+03
35	-1.658000e+04	-2.174000e+03
36	-1.653600e+04	-2.188000e+03
37	-1.669200e+04	-2.186000e+03
38	-1.664400e+04	-1.966000e+03
39	-1.675600e+04	-1.874000e+03
40	-1.682000e+04	-1.944000e+03
41	-1.678400e+04	-1.832000e+03
42	-1.663200e+04	-1.898000e+03
43	-1.669200e+04	-1.882000e+03
44	-1.661600e+04	-1.802000e+03
45	-1.666400e+04	-1.742000e+03
46	-1.666000e+04	-1.506000e+03
47	-1.660000e+04	-1.482000e+03
48	-1.656000e+04	-1.596000e+03
49	-1.661200e+04	-1.792000e+03
50	-1.677600e+04	-1.980000e+03
51	-1.661600e+04	-1.860000e+03
52	-1.674400e+04	-1.874000e+03
53	-1.683200e+04	-1.880000e+03
54	-1.683600e+04	-1.898000e+03
55	-1.684800e+04	-1.902000e+03
56	-1.691200e+04	-1.956000e+03
